gene_id	seed_gene_involved	interactions_seeds_ids
2146	T	7706,2195,8726,80131,54768,6432,2969,6745,5925,79020,11052,4691,6386,8450,4928,57448,5514,23186,10112,90806,1107,118460,7421,2976,5982,55832,23609,79155,147807,55646,5983,4609,55421,4613,113115,23347,5469,51773,7478,672,6597,54930,84312,6185,23028,92105,3090,6634,79002,79760,3609,79811,648,8290,3980,6720,6624,5782,7343,476,103,5315,22907,79983,23331,25873,445582,112939,51042,8667,80314,5518,84717,8945,54512,1017,101060264,2171,5303,126003,80346,9564,10376,57529,9643,1994,5971,10657,6598,4654,4000,80349,1499,89953,4288,6633,84759,10933,79753,1869,3024,5921,10939,5909,91746,65109,7555,6990,9040,11129,25909,4735,6696,6632,84364,2194,59335,7353,10155,71,5393,11113,201161,55193,8019,1654,10919,10363,8091,29895,55677,27342,6885,7490,11051,2274,27335,5927,4809,22872,23414,10036,84678,23450,4361,11331,3963,5981,84675,1105,75829,51479,59343,9738,54764,2305,56165,5861,23064,10383,8539,908,3837,114034,10270,22981,3315,8202,6602,5201,129401,23196,6923,367,79058,115811,22974,9252,10153,23542,79101,5694,8359,2099,29927,23244,27043,571,4839,23215,9555,1408,57092,58499,11177,94104,57146,23279,11311,3303,10771,6757,1108,8666,7712,8508,253260,64754,10658,10765,3104,5426,23367,4673,64061,9584,51495,55251,9978,9274,7022,11168,1104,6399,3838,153527,2130,9678,4176,10726,3021,2275,10399,4088,10992,6839,79718,1382,6830,23185,9202,2091,1825,7073,386676,84619,57664,53981,55379,28317,51566,80184,10238,1021,8085,26093,51776,375,3065,7248,3304,10528,389170,23243,55037,6879,151903,100506696,3482,22823,6606,6636,1643,23294,23588,2033,55631,10284,55023,22916,57122,23429,51147,79872,57673,10989,57291,9839,54434,10014,4124,8079,8602,6737,6626,2521,26168,8208,54919,11193,3480,23272,283149,1468,83860,79727,2975,79813,5928,7153,3070,810,27443,6603,3621,2332,9632,26148,6594,10772,5468,56944,23019,55294,10254,6615,10360,50514,6595,5501,11253,283131,100048912,207,29117,3320,7088,55636,9716,11196,5930,12412,5511,64219,4926,891,55536,55666,5931,56259,10973,6434,57504,3608,23020,84132,128611,1660,149986,8683,4591,387893,84305,200845,23211,91875,84676,55884,7913,51726,9739,481,9898,55125,2483,55869,202,55835,23476,9425,2058,26073,7798,11103,1434,22938,57459,81620,134218,2079,80028,27336,84365,1876,983,4121,7704,6625,81562,8648,89777,5356,7083,8467,8841,4676,10432,57634,11171,100423062,6095,7528,5252,84458,87,3978,5371,8812,23326,92797,23411,1786,7014,29896,5460,55929,3839,25862,57578,5034,488,63932,3054,83903,93323,3172,59349,10189,9328,6749,4171,9406,1642,79882,8087,8086,83690,29894,4582,23047,53615,80817,6046,84181,64837,5934,2626,51491,5885,10084,7155,9329,5339,64332,9343,57805,23333,5728,307,57508,64750,9688,26173,79902,131405,146562,6601,3182,6873,23512,121457,9967,11339,131578,6829,9611,112495,8350,9823,4343,10527,26225,6428,9320,10514,121536,3020,64434,57167,984,23363,7158,259282,23013,85364,9070,10985,7307,134430,55334,11340,9330,9500,51490,10525,51069,55758,7314,10620,221079,10075,8600,8454,506,29105,22803,54815,10971,79026,23160,57418,22913,383,9640,4087,3799,8761,83939,81627,10713,3007,8243,6629,81608,509,285025,5970,4193,51474,4150,253635,11007,3159,9112,1487,25777,3012,117583,29115,54874,10425,23345,51321,55907,54386,51340,1788,51729,53335,400506,80254,9877,54542,10762,25942,65123,5977,29997,7415,10912,79869,6599,27327,4904,6921,54927,55057,738,257169,55215,8335,3949,5903,391714,8703,3516,23451,1460,8819,55110,4204,10898,84812,8148,6651,79968,1315,10111,3717,22985,4585,26147,7409,7167,9821,57149,222229,7705,8295,100124700,140701,170506,7531,2146,6917,11060,7756,25855,85456,1627,65083,57470,54819,84456,63978,1031,8021,51602,89122,26227,1655,23649,25998,58508,7874,124245,54532,1763,26155,3720,9221,84844,91582,1106,221481,8531,100170841,8850,5914,10419,23468,64393,3831,10498,337873,7403,26524,2145,79890,11059,7707,55749,54520,27332,10652,121504,5978,8065,51503,5976,4637,6760,23481,54596,10273,6638,7867,11198,29777,23322,546,116840,6426,10459,9667,4297,378,867,3843,8289,1453,26122,864,54107,7398,4116,84101,2138,50618,55596,4999,8665,4089,1789,25852,29128,23165,4174,8621,51631,2312,3066,10128,171023,26528,51309,51592,9184,11338,23528,51010,10015,56829,2186,11143,3840,5111,57680,23225,58509,23291
285172	T	1956,2100,4893,145567,5987,1612,4222,999,3845,132954,26094,351,2801
2199	T	2200,2199,2335,2074,284217,1295,3339,84330,80270,5549,63827,54461,5013,176,1462,9929,1822,3911,2006,4811,79797,84648,951475
23014	T	25820,9055,10482,7013,23371,9040,203259,23741,57154,3155,10980,56257,2194,1080,140685,11113,9306,9493,4856,85445,78989,220001,1738,3423,1026,22901,163126,9978,7014,7157,1994,11081,8454,6500,79577,3191,328,25962,10987,5578,21402,1410
9637	T	7706,4750,11011,112399,5495,23122,51081,4943,26064,10589,79685,5590,27037,10081,9077,221458,9126,9638,23286,60592,23390,22930,3838,90987,80178,23774,3845
2246	T	9071,3313,1457,23199,6385,133584,2261,2246,10082,2817,2264,23186,7049,6383,9158,6857,10363,2719,7411,9982,5806,55758,1445,1460,6284,1459,2260,113912,2263,23028
55277	T	55968,56945,85403,3191
11167	T	80332,10513,6375,6442,64377,119180,7476,124626,57689,375790,11172,10394,3592,10647,245934,144699,5549,26270,221188,4544,58511,1667,4543,6449,7480,4250,1398,54361,80213,7474
79068	T	3945,1938,2882,4597,127253,81846,10459,53358,10482,257,9019,51764,2244,6382,64393,10397,3939,284001,9368,93166,113878,54769,3603,5621,338674,56647,7918,23059,7775,1152,9520,58492,55748,54955,10868,9401,30000,54902,30008,340359,4800,283385,5184,10978,26007,5476,29123,79187
9518	T	54093,109181,1432,4188,8878,9518,54413,353323,43740577,9818,3198,2022,10460,6776,5587,11335,10055,54534,5579,20595,12539
2688	T	11171,1442,2690,54209,6464,4048,9531,221302
51738	T	6915,2862,29979,5733,5739,29978
2784	T	9628,285641,2776,643,51764,55970,2540666,1642,2785,961,27141,2771,8451,1894,10112,2793,988,23551,10231,9928,2787,9564,2768,2786,54331,54443,2475,2790,2773,156,5082,58157,2784,2791,2788,3187,7690,128866,2103,94235
2888	T	10841,5335,1613,2064,80351,1956,288734,5590,55743,3055,3643,5987,3480,4233,2801,988,64599,10817,51765,734287,5159,26058,2260,84675
2934	T	170954,54542,2335,4646,14251,22003,2932,836,6625,399687,2185,7111,91404,5058,10000,91624,81671,94190,5290,54443,9274,68653,55200,92400,84144,5037,100009506,5335,4046,9820,10413,55201,57480,5782,1355,8826,1743,83803,1080,29766,5829,9493,837,1017,605,1627,65018,9928,27185,19046,50875,1489081,92912,6714,17886,11269,127495,2316,8837,10097,10120,409,9824,4350,10551,7414,1025,7024,2064,12488,31359,54434,5590,56150,5217,23363,345651,11113,26260,65248,121512,70,10634,9828,27335,26030,11346,213,408,29767,2100,8976,10044,894,7802,9846,100288687,6390,5501,1489680,10594,55789,5495,7416,53598,23790,65970,68581,6451,9984,11461,1894,2138,4193,351,51474,17913,5710,51725,83737,4627,72119,367,55030,326618,81,27347,80179,7157,58,830,5747,77579,2099,60,128866,10040,3178
84064	T	3265,64077,3007,3069,5621,4223,112487,79187
3358	T	23167,91012,23534,57650,2030,9375,9044,2137,491,320,9248,527,7009,55832,57142,79137,64151,201158,3958,801,346689,57827,83985,27069,492,4509,23039,11146,23066,643853,128486,78987,5496,7167,79053,515,219738,23047,3704,51251,11231,57515,857,51651,60561,6892,80723,3992,6640,10560,1742,148223,116151,5354,55890,23042,2012,10162,9772,286148,29956,64786,55705,10527,11161,53,10430,10159,653519,94097,84920,64645,56262,6443,2697,23357,59,51704,9144,55334,55005,79143,150771,506,55585,54733,27173,56889,9950,401152,4580,222553,57380,55027,2783,9735,3163,253782,2861,92255,285598,23392,162427,10175,11335,30000,444,8891,100526737,51194,8777,55327,9918
3620	T	84988,3077458,54386,64839,351
3488	T	54946,9283,8645,60481,143903,366,55353,51280,8038,7113,6676,7917,113146,7809,10488,84975,7448,5054,140578,493869,3481,408263,963,340596,120939,390212,49861,29781,115352,51078,374395,2866,10158,3479,2703,128674,363,345274,9080,51614,2702,388633,26266,1366,4000,51107,84102,3577,148534,51458,81539,6696,63874,2273,23554,222642,359,51075,10130,57463,2274,345275,56947,79603,28973,2707,932,3483,90231,79022,55507,9075,113277,200232,65062,203286,55076,388512,134391,58475,432,163183,2709,4052,2099,7057,9074
51141	T	390212,5705,7805,23306,339302,9283,6184,3309,6720,90993,5688,222662,958,29978,5817,51280,4582,153830,63874,2703,200232,10213,79415,5691,7415,363,65062,6786,3728,3303,7917,3310,29979,5689,5706,6048,203547,93380,2023,267,22937,5710,5719,5701,23197,5702,120224,359,51075,3156,1832,5717,5718,5618,345275,973,11047,10682,493869,3804,533,4000,5683,3312,11236,117247,638,81853,55800,3963,3460,3638,8000,120939
51194	T	7706,5901,1974,64805,4988,55969,7186,682,57448,43740573,5733,3184,7337,55716,5031,10095,432035,51366,200894,9817,6327,43944,14254600,10673,6564,84812,3845,284369,81622,25980,5905,51002,813,2540727,10482,51350,84970,5315,1956,7514,1080,4914,57664,4234,187,6726,26270,118881,140,9689,9775,1655,3598,3187,7182,23170,4961488,7024,7695,55233,10611,11211,2040,43740578,7324,10477,92597,55248,1973,28969,191736,705,6615,3358,3267,10161,25953,8888,7165,10226,1132,1810,145508,6456,323865,5245,6136,16,53371,27101,8924,3297,7001,25962,970,7325,4026
8826	T	7706,9453,1828,2932,101928601,55366,60312,7111,266812,1107,26136,5522,23059,91624,7412,9685,84708,54443,7417,801,4609,83639,672,29123,1432,6494,118,9820,7168,57584,7408,25831,83803,29766,5604,852772,286262,128061,5621,1017,4773,5636,667,10409,1891,51547,10109,9824,1499,10551,302,1025,63876,1613,84078,126353,9040,140465,3309,51341,2873,5499,10155,71,11113,1654,6249,10390,9495,65061,673,4898,55844,57530,27429,10634,24144,83743,26030,11346,93408,8878,7251,10492,4641,5859,51400,960,1665,6709,5566,81,9401,23384,2060,26037,6712,57175,2099,60,6119,2335,5286,10660,4634,4799,29763,23741,1192,1729,10096,64949,51517,2122,1108,3983,55716,55011,4704,6059,1213,9702,79901,85464,57144,10482,84248,6117,10735,4914,57664,2017,5296,5829,832,660,6780,65018,3065,10450,6464,6714,4660,9775,5195,2316,6840,23164,92521,57721,1968,2934,5015,382,7329,10284,13006,85403,9260,55074,2317,81873,1536,6208,9919,988,23524,55742,9828,1211,7171,3676,55589,10664,10772,7048,3215,9948,161,6390,5501,10594,9097,207,29117,120892,57154,64423,6711,4645,1173,4103,22998,5245,10426,26415,151393,10973,79782,10598,3608,80179,7852,5747,4287,5725,3178,9414,9055,63976,7798,4430,22938,9636,26064,6625,399687,57617,9782,64854,10094,7464,9209,83987,6175,84687,3791,5756,8607,6431,87,998,5605,23242,4644,6647,6732,10189,10413,7430,4171,6199,9246,9928,5339,308,9343,57805,1073,253461,11269,1829,83732,5879,10059,25820,818,6118,10527,57521,23363,145482,2885,65248,4040,4223,55718,8976,10971,10885,3091,51199,5170,92421,3636,55930,4221,51133,9208,79959,65970,10093,6203,5500,51474,4627,1601,70405,10891,5682,830,9521,170954,22003,26137,7468,7415,4904,81671,6207,7965,27089,25921,11078,146705,4867,1460,642475,51512,5797,3326,5906,6045,25980,330,22985,26130,6124,4008,6285,1956,84959,3301,11060,999,8470,9493,4659,57470,1627,9126,1072,4628,1655,9325,55920,26986,10097,7874,124245,27250,1981,7169,1543,27333,9045,5594,23094,26260,9774,12534,1856,7170,26133,4868,11217,1019,4637,10576,23603,84445,160,374354,6122,5595,100288687,867,7533,4643,4632,2314,1894,10131,6141,6744,9255,1212,319876,7157,11338,25962,128866,1029,8481,26750
3778	T	8726,25793,9055,1642,5786,857,59,859,9223,3778,3779,213,6915,8454,858,3191,6500,72,51185
3779	T	1528,6915,2130,9482,1179,3778
9215	T	2548,6504,4250,5329,83987,57610,84866
3929	T	4088,81628,2495,3315,10549,29896,65263,929,7917,335,3078,683,5684,1445,9739,722,9139
3952	T	16847,25060,11077,2
3953	T	79908,9021,10648,9101,16846,6643,5781,5300,9114,54464,26270,64866,6642,4692,151647,1460,3718,54465,58533,8723,10193
9926	T	81622,7706,284359,66489,7982,9218,51363,43740577,57664,345651,43740574,43740573,5245,43740578,55716,1201,728378,10193,3305,154141,130574,43740570,12166,43740572,150274,43740568,6047,25923,1489672,1994,84790,43740571,3312,25962,10551,23897
4134	T	3009,2335,10016,1408,91949,9219,9636,9989,2932,50636,1540,983,5430,10236,6787,55366,55011,83987,652,3949,6733,6059,9748,4609,998,58157,3191,672,25980,330,23332,11169,10413,7013,55342,5868,9531,6117,1956,4914,57664,2869,1965,5621,11060,999,55914,84236,1489678,6258,3927,25913,51547,9343,51602,3068,155030,6640,55054,8408,90379,124245,1478,2256,7182,1025,317772,10989,23435,9040,3309,2317,6118,5499,5432,3575,26135,2026,8451,9694,27005,3185,26146,79443,3376,10146,26097,951475,7316,10594,10614,9097,30011,29117,120892,2547,6224,55611,27258,57787,1173,9970,5245,79782,3832,6257,43740575,3066,2060,12013,51691,25962,81533,2099,6119
22919	T	1495,2335,89797,4035,602,10024,7798,9212,7186,8573,1540,6794,4005,9662,100310812,167691,10524,60312,3303,3728,7111,1155,3983,100158003,829,91624,7412,2022,5048,11021,6733,87,56243,801,733686,6059,115004,9657,1213,23085,2130,51512,10142,29789,23242,3326,84318,197335,441273,51098,330,22919,23332,401145,26471,118,10615,7013,59349,324,18749,9531,5080,5108,855892,89796,4914,9859,23607,57664,286262,80184,5689,2017,999,8470,1489678,1017,22994,1627,10801,1368,667,4137,10084,55638,57606,9857,5339,90417,54820,2534,6714,84984,2316,117178,5116,6840,92521,135228,6636,2033,10987,1499,11004,22832,6633,1639,89795,1778,10013,126353,818,64844,8312,9040,3309,286077,8850,7534,9659,7846,5427,5499,55755,6786,50813,1781,2771,81888,6249,23499,9919,966,55722,19087,11187,10634,146909,10540,1211,4223,7347,810,23299,246176,7171,26115,3676,11346,10121,9903,10146,9948,43740569,10848,5577,7204,23122,1448,7178,6612,400831,642,120892,5859,4643,83658,7525,6711,120,115950,2817,9344,203068,8036,8517,351,51474,10982,9731,23281,6709,7461,11116,57534,122060,1601,5566,6790,6635,5567,22924,81,5576,6744,10920,93594,85451,5682,1212,10464,9793,2060,11338,5243,9129,9181,8481
4137	T	23057,9146,10728,204,5601,823,102857,8562,5582,11100,55172,2932,5481,836,55700,983,7942,6812,5300,6625,10236,2185,3303,7917,6924,3184,5515,4904,348,9908,5701,51637,55284,55143,6733,801,5295,124739,23,5663,23411,5579,839,26747,115098,3191,2130,3312,1020,5603,18747,2287,10726,5581,5578,25578,11140,3932,64841,171041,79004,10988,4139,26574,23089,1432,5335,22919,28974,6732,5536,6231,2288,4140,11104,6285,4831,7430,1956,7531,3301,5648,2011,840,6780,5336,1017,65179,29993,55156,4137,10376,8445,1509,9804,68153,2534,6446,51759,5600,291,5584,6714,3987,26986,27154,5524,282320,1968,733594,64714,2033,6300,4522,1191,3187,3182,309159,1639,7323,7189,6506,84310,397548,51667,10013,16582,64844,5641,6195,10456,5585,3309,7072,9479,379992,7534,5594,150094,281066,7846,5590,54888,7353,8894,2521,8575,71,2931,5499,824,29106,26135,11333,1859,10963,273,2885,9024,6622,60352,274,8721,6311,22142,84376,5822,6197,25,2280,5693,8971,10273,834,10971,10146,2147,7277,100134983,815,4133,5595,573,5516,92421,7322,8878,7316,1843,5501,1457,57456,207,11224,3320,4087,1387,6198,120892,10381,132320,10492,7529,9833,55611,1453,6850,83658,57787,5500,841,84446,84630,5602,2289,351,8473,5036,81789,3308,3315,5599,1716,9520,5566,1452,10598,27341,9252,4836,6727,58,5071,9793,5654,5609,11200,60,152185,9181,54433,1656,1111
4199	T	373156,147719,51077,5315,2879,2495,1948,27079,55697,2957,23246,2017,10963,7358,4199,4878,65061,9111,4478,43740578,83416,9753,10095,5778,5550,26003,2617,10043,8452,4800,43740571,-,6904,1499,10551,51686,51534
4232	T	79174,84289,9146,163033,123920,282991,25793,10468,7416,22920,80321,1540,27141,127544,7917,10871,351,1627,84191,9638,10205,64754,7417,5825,10452,7419,57827,2572,54923,2099,7755
284207	T	1670,2,128866
4313	T	825,2335,3690,5858,1280,3320,3685,1292,8338,1303,7040,7079,3934,8451,1277,1282,7077,10298,114884,6774,55832,7078,1896,63891,1284,80311,63827,81035,1291,3688,1288,4544,4543,1289,7373,2,5966,6354,219333,92140,7058,7057,23621,80781
4321	T	3183,351
23164	T	7706,55835,4846,55435,22003,4253,7919,1540,6625,399687,10112,405,5702,79155,51444,54443,4609,7448,84144,64168,116986,72776,56041,10413,11252,7430,9218,6117,856924,8826,54776,5108,64838,1080,9493,999,8945,9924,1017,1627,29993,7532,65018,9928,9217,84292,19046,50875,17886,5728,2316,55054,29127,1499,6314,387,91746,7024,9260,6118,11113,79084,26260,1859,851676,9826,70,10857,70928,286128,11346,408,29968,2100,112869,26936,10971,23322,84502,7124,92421,8878,5501,9097,7178,2810,23790,5347,120892,72056,65970,7529,4641,11461,5500,225659,1894,8517,401285,51588,51474,17913,4627,79782,70405,1452,79637,382406,80179,5682,830,77579,51691,25962,2099,128866,6119
4430	T	1974,63976,9212,22003,2932,7919,6667,1540,5507,399687,286940,10112,6821,1107,2122,10000,23126,405,91624,23059,9200,83987,7112,5290,54443,801,4609,9274,68653,80895,-,3845,4046,140722,330,55290,9820,10413,6929,7430,6117,1956,8826,1743,4914,5160,1080,63904,57664,9493,999,9924,1017,55662,605,2801,1627,525,65018,9928,19046,51547,1327,50875,6049,10677,17886,56852,5728,2316,4259,1499,2256,10551,253559,7024,112399,9260,995,6118,11113,26260,51574,43740578,117584,70,5587,1612,83743,7184,11346,1846,8454,821,3091,847,951475,51657,7124,8878,5501,55930,1457,9097,1003,23790,120892,65970,4641,6451,11461,5500,1894,51474,17913,23392,4627,79782,70405,27122,6657,80179,5682,830,1849,77579,25962,2099,128866,23244,6119,155061
4651	T	7706,14027,74781,7514,11461,84612,1859,8945,9924,26136,25865,55832,23392,808,67200,54443,231225,5584,7184,80179,31,7014,214444,25962,84502,23291
55706	T	54491,51259,768,9818,43740573,55716,5031,83987,6541,719,1902,12166,81929,43740568,2773,6047,943,-,9635,672,3845,81622,330,27076,9466,11045,91137,92014,22196,23399,269966,57664,187,84236,285367,103468,51614,81544,26123,3428,64768,7329,57122,112399,170762,23770,43740577,23363,11113,43740574,43740578,10098,43740572,150274,5770,9972,4893,821,43740569,1800,19386,7316,10653,7982,55630,72787,51296,100088,200728,3837,148066,129401,132884,7080,84447,43740570,79867,43740571,8359,89941,347730
4715	T	7706,114822,28957,4714,2661,133121,23788,4961469,6810,8508,4700,54464,84419,4704,64087,7417,4698,1213,-,4713,8649,4205,5034,6457,4110,55967,3609,10482,6184,4719,4722,515,54539,10476,4702,4728,374291,23065,55454,8518,4725,10627,9638,9217,3305,1350,4716,4707,5447,112476,55486,144363,15194,4358,4711,1349,10989,9377,51300,10232,2194,4363,4697,2040,196294,10134,23224,84861,79135,9551,7385,23603,1374,506,7384,11331,55294,1347,3032,4723,7316,6687,6390,7416,1244,5861,4695,5930,401505,1345,539,509,2523,9001,5245,4726,5631,4701,1528,115209,57175,81533,60,2099
140609	T	7706,10733,7124,55764,284086,27436,7013,285381,5347,5034,8974,7761,57720,155871,80032,11099,57664,27074,56104,203286,140609,43740578,7128,55334,55422,124401,81858,875,8655,1445,4609,114548,79862,4772,3598,43740568,6239,57539,12013,10783,3993,57410,57728,217718,91754
4811	T	5792,2199,3965,149628,5669,2244,6787,4192,1277,1282,6498,6310,6901,3915,90070,5800,2192,4811,2243,1670
4883	T	3024,7706,4880,3187,4879,4878
114882	T	54491,51259,8450,23423,4961469,43740573,5733,1880,54101,5031,55716,55011,1896,221188,10915,43740568,6047,5579,3845,81622,9656,972,10735,4914,57664,51439,5028,84236,5739,8651,9928,26123,51547,10791,90268,3428,134285,55054,4000,572,114879,57223,7182,51026,112399,5873,57520,23770,43740577,43740574,6383,43740578,3916,148109,55515,8078,131601,5770,2100,4893,821,10044,43740569,56928,5170,7179,8878,7316,10653,7982,51368,960,200728,267,148066,56923,84447,43740570,79867,43740571,83468,25962,2099,128866,155061,27185
5020	T	3695,3159,8453,60491,706,57118,4297,51755,84817,6300,9054,6464,2876,993,7428,2261,2048
23022	T	4723,7706,9454,25980,55835,7251,55802,9260,3476,115825,3309,7430,4171,9636,132320,51134,1540,4641,4914,3323,22995,145508,56150,3981,5217,9455,57664,11034,1859,11060,8470,51517,26136,22981,225164,43740578,57534,80273,3315,55011,9928,4627,221150,27295,3791,107995,590,23383,9343,6733,87,4609,51,51548,80179,2316,17997,6301,8345,51199,10146,25962,3993,22832,116840,672,268741,4957
51449	T	330,28755,5360,9583,14254602,43740577,10749,644,9368,56940,3671,4257,43740574,43740573,43740578,3198,43740570,2224,51626,7419,84168,1727,4729,8788,337867,5329,3233,51234,10090,22836,1191,10345,3032
